905.6666;0.0;599.0;0;200
961.68024;0.0;608.0;0;200
898.2201;0.0;597.0;0;200
882.86664;0.0;608.0;0;200
863.2464;0.0;607.0;0;200
987.6601;0.0;629.0;0;200
839.8799;0.0;562.0;0;200
960.51337;0.0;600.0;0;200
891.9933;0.0;624.0;0;200
938.09326;0.0;576.0;0;200
877.7666;0.0;619.0;0;200
891.63995;0.0;580.0;0;200
924.8601;0.0;606.0;0;200
913.9668;0.0;623.0;0;200
932.60034;0.0;632.0;0;200
959.0599;0.0;628.0;0;200
970.95337;0.0;609.0;0;200
908.47345;0.0;615.0;0;200
862.0465;0.0;597.0;0;200
909.9399;0.0;592.0;0;200
902.29333;0.0;583.0;0;200
962.69324;0.0;598.0;0;200
903.0266;0.0;631.0;0;200
897.55994;0.0;582.0;0;200
884.67993;0.0;590.0;0;200
976.5532;0.0;617.0;0;200
917.3732;0.0;593.0;0;200
882.5532;0.0;582.0;0;200
929.4734;0.0;636.0;0;200
874.31335;0.0;589.0;0;200
859.2533;0.0;603.0;0;200
914.42676;0.0;637.0;0;200
877.8533;0.0;592.0;0;200
946.5934;0.0;610.0;0;200
906.53345;0.0;600.0;0;200
941.8202;0.0;604.0;0;200
903.1065;0.0;612.0;0;200
894.96674;0.0;594.0;0;200
948.8134;0.0;628.0;0;200
864.7266;0.0;569.0;0;200
857.42017;0.0;594.0;0;200
933.8201;0.0;621.0;0;200
907.5531;0.0;598.0;0;200
872.3865;0.0;600.0;0;200
955.113;0.0;603.0;0;200
933.5866;0.0;599.0;0;200
877.63336;0.0;592.0;0;200
897.4133;0.0;595.0;0;200
850.26654;0.0;627.0;0;200
896.61993;0.0;610.0;0;200
